statefips,countyfips,median_age,white_perc,black_perc,asian_perc,hispanic_perc,hh_income,banks,population,rural_perc,treatment,atm
39,39085,45.762001,0.90780002,0.048919998,0.017659999,0.05102,58.50562,66,77151,0.064999998,1,43
41,41047,37.820969,0.88917744,0.020596774,0.014983871,0.24058065,49.04427419,66,106199,0.131,1,121
42,42021,44.863934,0.94621313,0.02909836,0.007016393,0.015081967,42.65832787,66,75618,0.31999999,0,104
10,10005,49.579311,0.84205174,0.12705173,0.013086207,0.070086211,62.31165517,67,115283,0.41299999,1,131
17,17167,42.913116,0.81886888,0.12888525,0.022213114,0.026786886,65.37618033,68,81960,0.141,1,21
29,29510,35.783607,0.48152459,0.44608197,0.048885245,0.037475411,43.35862295,68,78623,0,1,64
45,45063,41.828335,0.75411665,0.19686666,0.024150001,0.073866665,57.84396667,68,124030,0.25299999,1,44
51,51013,34.747368,0.75256139,0.056368422,0.13880701,0.11452632,136.8245263,68,84166,0,0,119
12,12091,39.26207,0.82801723,0.084517241,0.034706898,0.086206898,64.73289655,69,114313,0.121,1,96
20,20177,42.374195,0.81825805,0.09519355,0.012806452,0.11535484,54.48214516,69,92041,0.15800001,0,1
39,39093,42.408772,0.85896492,0.092842102,0.012789474,0.085228071,55.5252807,69,128428,0.117,0,130
42,42019,46.896427,0.9430536,0.010267857,0.031642858,0.009821429,67.69421429,69,99812,0.41999999,1,249
55,55009,39.538712,0.87283874,0.028387098,0.036806453,0.063161291,56.66856452,69,117110,0.145,0,196
9,9005,46.601723,0.95327586,0.014327586,0.016206896,0.053913794,64.73593103,70,71969,0.414,1,105
26,26065,32.07869,0.79586887,0.083983608,0.069327869,0.062245902,49.74304918,70,75893,0.132,0,164
39,39165,40.174137,0.87224138,0.02674138,0.075068966,0.028672414,79.895,70,156138,0.17299999,0,136
8,8123,38.5,0.94287878,0.010257576,0.014878788,0.27331817,71.66156061,71,134785,0.205,0,70
24,24021,40.388332,0.77174997,0.12975,0.057300001,0.12261667,85.81655,71,95207,0.252,0,86
24,24027,40.337734,0.54035848,0.20049056,0.21569811,0.059943397,122.2073019,71,127104,0.093000002,1,115
6,6079,38.374603,0.88752383,0.020238096,0.050714288,0.24706349,64.62973016,72,105263,0.16599999,1,38
12,12083,48.865623,0.82309377,0.13889062,0.008484375,0.098999999,40.83648438,72,121752,0.31,1,60
19,19113,37.760937,0.88865626,0.066968746,0.030359374,0.040453125,59.85604688,72,108708,0.127,1,248
22,22019,38.322224,0.70971429,0.23704761,0.019507937,0.035714287,49.85480952,72,98250,0.205,1,76
38,38017,34.263077,0.86598462,0.059384614,0.034476925,0.022353847,62.02678462,72,533477,0.104,1,239
40,40027,36.103127,0.80325001,0.043328125,0.040687501,0.076296873,61.0551875,72,109742,0.169,0,145
41,41039,37.795521,0.85870147,0.019014925,0.048686568,0.091343284,40.99970149,72,109491,0.175,0,28
42,42049,43.985077,0.90741789,0.056164179,0.009641792,0.038865671,48.53128358,72,85017,0.2,0,75
51,51153,36.179688,0.49250001,0.30412501,0.12110937,0.21514063,96.1325,73,143126,0.041999999,0,8
12,12073,37.264999,0.6849333,0.24293333,0.041316666,0.072583333,50.56533333,74,101234,0.123,0,7
17,17019,39.911266,0.78787321,0.097366199,0.094901405,0.042183097,64.93495775,74,109370,0.127,1,176
36,36087,40.309376,0.6982969,0.16051562,0.10592187,0.18025,85.600625,74,109245,0.007,1,33
37,37021,43.459373,0.84739065,0.10971875,0.021453125,0.074734375,52.72425,74,116699,0.241,1,294
48,48167,39.620895,0.76726866,0.15586567,0.04532836,0.22801493,74.99450746,74,185887,0.061000001,0,132
6,6053,41.446667,0.75541669,0.040799998,0.15133333,0.46108332,60.69808333,75,110420,0.097999997,1,243
17,17201,44.488407,0.81211597,0.11543478,0.043971013,0.094101451,52.85285507,75,87507,0.079000004,0,179
22,22017,40.979366,0.52117461,0.42915872,0.017888889,0.029126985,51.21587302,75,87221,0.14399999,0,39
29,29019,32.42857,0.81585717,0.090269841,0.052603174,0.025301587,49.38853968,75,156127,0.18799999,0,87
36,36027,44.408825,0.8307941,0.10751471,0.036705881,0.12760293,73.36444118,75,81556,0.25400001,0,23
51,51041,42.143078,0.68841541,0.2378,0.046138462,0.069923073,75.53826154,75,133097,0.059,0,108
51,51810,39.886566,0.71713436,0.18185075,0.048417911,0.064179108,73.64828358,75,105519,0.015,1,183
8,8035,37.771931,0.860807,0.021350877,0.074508771,0.10749123,90.11952632,76,111357,0.103,1,109
34,34015,42.657143,0.84359998,0.10997143,0.029957144,0.062271427,71.90885714,76,119950,0.082999997,0,69
48,48039,37.183872,0.74804837,0.14803226,0.083499998,0.30385485,82.62546774,76,234821,0.22499999,0,97
48,48355,38.730305,0.80372727,0.10942424,0.03669697,0.54006058,52.59539394,76,110708,0.064000003,0,104
36,36091,44.519119,0.92152941,0.019308824,0.039926469,0.024970587,75.27586765,78,132022,0.30000001,0,209
9,9011,43.738094,0.8236984,0.068206348,0.062920637,0.095142856,76.85403175,79,96138,0.25799999,1,259
13,13051,33.933846,0.57221538,0.34206155,0.047600001,0.076892309,53.24104615,79,167432,0.045000002,0,5
49,49049,26.514286,0.92047143,0.007228572,0.015571428,0.13607143,57.31355714,79,122974,0.033,1,37
28,28049,33.678787,0.43895453,0.53553033,0.015545454,0.022924243,49.60609091,80,115083,0.153,1,246
42,42041,40.543243,0.86510813,0.044013515,0.054756757,0.042229731,60.30504054,80,140548,0.222,0,74
47,47149,36.086567,0.75394028,0.18434328,0.032567166,0.06958209,54.92734328,81,238110,0.17,1,310
51,51087,40.200001,0.57704228,0.21530986,0.16405635,0.062478874,80.21411268,82,180334,0.043000001,0,228
53,53011,39.954411,0.86835295,0.022544118,0.045176469,0.097235292,58.02810294,82,113723,0.138,1,292
6,6099,36.492855,0.83164287,0.041414287,0.062171429,0.37314284,50.20024286,83,131169,0.079999998,1,282
42,42043,40.692959,0.71949297,0.19026761,0.061281692,0.061126761,54.21574648,83,113914,0.133,0,14
45,45079,35.079712,0.59456521,0.33034784,0.040608697,0.02905797,51.15823188,83,124300,0.090999998,1,214
12,12069,48.913044,0.80720288,0.12617391,0.026405796,0.12837681,47.74055072,84,178550,0.193,0,85
12,12101,48.160606,0.88580304,0.060136363,0.029909091,0.161,51.4829697,84,112745,0.094999999,1,175
17,17119,39.991177,0.87829411,0.090750001,0.012382353,0.023205882,58.79575,84,116972,0.133,1,104
32,32031,38.895775,0.80721128,0.036830988,0.073464788,0.22332394,60.56180282,84,105451,0.043000001,1,246
6,6041,45.900002,0.82115382,0.03970769,0.080200002,0.18907693,99.80372308,85,101940,0.064999998,1,156
8,8001,34.742859,0.82081431,0.070871428,0.064328574,0.35424286,76.04394286,85,166760,0.035999998,0,114
17,17163,38.874699,0.76515663,0.19326507,0.014036145,0.044433735,61.07833735,86,141477,0.097999997,0,235
22,22103,42.174999,0.8573125,0.101675,0.019862499,0.050749999,67.353875,86,181710,0.23199999,1,45
26,26161,36.134781,0.7440145,0.078710146,0.13413043,0.05772464,72.88592754,86,116561,0.164,0,161
42,42069,43.182278,0.89622784,0.029822785,0.039101265,0.075822785,46.33792405,86,106503,0.163,1,3
22,22071,38.737804,0.53418291,0.39693904,0.032182928,0.065573171,59.45942683,87,88775,0.006,1,276
48,48141,36.230381,0.68150634,0.13325316,0.064962022,0.79883546,40.92327848,88,149602,0.022,1,347
48,48423,37.414665,0.72425336,0.22362667,0.024013333,0.1638,52.92376,88,143559,0.31600001,1,161
6,6029,32.483562,0.70549315,0.11346576,0.11743835,0.44454795,47.76760274,89,146254,0.102,1,86
39,39017,38.894737,0.86567104,0.072026312,0.040789474,0.061302632,63.64882895,90,133377,0.093000002,1,76
42,42095,43.743904,0.88826829,0.052121952,0.033792682,0.11873171,65.7732439,91,137221,0.12800001,1,49
37,37067,38.707043,0.65516901,0.28925353,0.03440845,0.11407042,46.77895775,92,111118,0.072999999,0,225
41,41005,40.180771,0.88725638,0.010551282,0.052423079,0.11298718,70.33260256,93,148355,0.18099999,1,40
6,6061,40.38356,0.86752057,0.017315069,0.059931505,0.14267123,75.14969863,94,148550,0.138,1,256
27,27037,39.402325,0.81866276,0.086639538,0.054325581,0.06640698,75.6507093,94,189878,0.048999999,1,120
27,27123,38.478313,0.75443375,0.10331325,0.093409643,0.047939759,61.73098795,94,134267,0.002,0,166
33,33015,42.755554,0.92687654,0.011666667,0.035543211,0.040234569,87.38291358,94,132985,0.249,1,312
5,5007,36.857647,0.88487059,0.01975294,0.04515294,0.16888236,60.75561176,95,156567,0.252,1,77
42,42077,44.509892,0.881989,0.065373629,0.030241758,0.17363736,59.3257033,95,132535,0.079000004,1,144
51,51107,36.140541,0.63567567,0.10781081,0.19172972,0.18205406,107.7894459,95,165411,0.126,1,304
1,1003,46.473419,0.88516456,0.080987342,0.011379747,0.029278481,59.84608861,96,191922,0.42300001,1,262
8,8069,38.445976,0.936046,0.008839081,0.02275862,0.13825287,66.24734483,96,206056,0.117,0,149
17,17111,39.007954,0.92403406,0.012465909,0.037943181,0.15968181,74.55606818,96,208303,0.098999999,1,120
25,25001,53.718182,0.90490907,0.052863635,0.016000001,0.033443183,59.80901136,97,97783,0.075000003,0,154
46,46099,35.531326,0.83883131,0.046313252,0.031325299,0.043253012,51.35596386,97,133906,0.13600001,0,104
6,6083,37.535526,0.83878946,0.021960527,0.10042105,0.34178948,78.03672368,98,115788,0.050000001,1,170
33,33011,42.524719,0.89807862,0.023134831,0.054415729,0.054719102,72.37396629,98,140578,0.212,1,255
36,36071,41.743958,0.78928572,0.14593406,0.033824176,0.21237363,72.08312088,98,118664,0.223,0,150
42,42079,41.497589,0.91059035,0.027578313,0.022795182,0.10345783,51.65780723,99,108706,0.2,0,251
53,53063,40.337502,0.88504547,0.02209091,0.016852273,0.058204547,42.32655682,99,142888,0.13699999,0,228
5,5143,34.354218,0.84206027,0.036096387,0.030975904,0.14289157,51.62321687,100,228151,0.255,1,83
22,22055,37.3675,0.73903751,0.20612501,0.02665,0.040150002,54.9476375,100,189598,0.082999997,0,191
12,12009,50.765881,0.89139998,0.056588236,0.027341176,0.088588238,55.67582353,101,169663,0.050999999,0,117
18,18003,37.616001,0.81526667,0.11102667,0.034533333,0.056546666,57.89764,101,112111,0.119,1,20
8,8013,37.71294,0.90681177,0.02017647,0.036188234,0.13343529,66.72109412,102,129245,0.089000002,0,266
6,6077,37.415909,0.65910226,0.12390909,0.14685227,0.39070454,53.12976136,103,144903,0.085000001,1,342
12,12105,43.083694,0.7535978,0.20138043,0.017086957,0.20180435,42.49963043,103,188408,0.13500001,1,292
29,29183,40.036842,0.90148419,0.046726316,0.029357895,0.047210526,73.40252632,103,282561,0.057999998,0,122
34,34005,45.058426,0.78683144,0.12252809,0.059,0.061179776,93.85973034,103,182621,0.067000002,1,347
39,39151,47.494564,0.90741307,0.052565217,0.013260869,0.017847827,49.96730435,105,133358,0.13500001,0,185
1,1089,40.651043,0.72828126,0.22134376,0.019697916,0.038239583,64.81129167,106,248283,0.164,1,93
36,36067,41.920834,0.82680207,0.088364586,0.043749999,0.034499999,58.960375,106,122447,0.126,0,266
39,39095,40.917393,0.7737391,0.17156522,0.015728261,0.061891302,47.46919565,107,129999,0.046999998,0,243
12,12117,39.455296,0.75370586,0.14574118,0.062670588,0.23963529,61.20623529,108,249847,0.032000002,0,121
12,12081,51.668674,0.87316865,0.088650599,0.017228916,0.14722891,58.65780723,109,193798,0.057999998,0,98
22,22051,40.39674,0.71652174,0.20198913,0.058836956,0.15532608,64.73816304,109,131200,0.011,1,212
34,34035,42.987911,0.74037361,0.075912088,0.15904395,0.16392307,105.9752857,109,198279,0.057999998,1,214
36,36001,43.718391,0.76322991,0.12378161,0.084160917,0.048758622,69.58667816,109,134313,0.097000003,1,350
45,45051,47.73505,0.81994843,0.14550516,0.014175258,0.059515465,46.16520619,109,228929,0.30399999,1,235
1,1097,39.689362,0.63752127,0.3098298,0.025234042,0.032851063,49.87155319,110,173170,0.2,0,6
23,23005,43.950588,0.88037646,0.061988235,0.027764706,0.021729412,60.66295294,110,112525,0.361,0,320
34,34031,41.503029,0.71777779,0.15086868,0.10124242,0.32257575,78.65979798,110,155184,0.024,1,10
42,42011,40.575825,0.88415384,0.069593407,0.027032968,0.15799999,60.65121978,110,160152,0.237,0,238
47,47065,39.504494,0.7205618,0.23044944,0.025325842,0.056662921,49.51182022,110,152466,0.1,1,345
34,34007,42.413464,0.74703848,0.14421153,0.083586536,0.10875,81.18963462,111,151356,0.016000001,0,327
48,48303,36.082474,0.8333196,0.08989691,0.037185568,0.31172165,61.38489691,111,185178,0.113,1,30
24,24510,36.282524,0.52019417,0.36058253,0.076194175,0.079446599,66.19331068,113,127667,0,0,328
18,18057,36.895454,0.86496592,0.045443181,0.062090911,0.047863636,84.98907955,114,376260,0.056000002,1,154
35,35001,40.733654,0.75636536,0.068980768,0.035596155,0.44174039,48.12489423,116,169664,0.041999999,1,344
36,36085,40.416161,0.78775758,0.081242427,0.11590909,0.18040404,83.18132323,116,157798,0,1,5
6,6097,43.433708,0.87375283,0.02135955,0.040460672,0.23938203,65.56347191,118,116474,0.124,1,241
26,26139,40.908108,0.88775676,0.017202703,0.068243243,0.11531081,57.23102703,118,140237,0.20299999,0,224
37,37081,38.084,0.58384001,0.33023,0.04544,0.086570002,55.17793,118,195717,0.127,1,456
39,39113,42.434952,0.78763109,0.1475534,0.02615534,0.028067961,57.12661165,118,164405,0.043000001,1,24
29,29077,38.263638,0.90702724,0.031072728,0.021181818,0.036581818,43.40332727,119,223481,0.14,0,334
47,47187,39.72184,0.87129885,0.044747125,0.059655171,0.051298849,100.3654138,119,297559,0.19400001,0,184
21,21067,34.93298,0.75039363,0.13884042,0.059978724,0.059191488,51.88270213,120,168769,0.030999999,1,433
12,12127,48.388573,0.80982858,0.13593334,0.025209524,0.12061905,42.79011429,121,251994,0.098999999,1,274
41,41067,38.501961,0.81895101,0.023735294,0.09216667,0.18522549,65.06730392,121,217127,0.056000002,0,119
42,42129,47.318867,0.95692456,0.02035849,0.008132076,0.011839623,57.02517925,121,178511,0.25400001,1,25
42,42133,45.41346,0.91086537,0.053384617,0.021019232,0.050278846,61.42360577,124,170295,0.24699999,0,157
6,6019,34.986,0.66237003,0.10298,0.13082001,0.51104999,50.11115,127,166008,0.108,1,208
16,16001,38.028946,0.91925436,0.023956141,0.032763157,0.10334211,53.65958772,127,403954,0.055,0,2
45,45019,40.306667,0.73953331,0.22330476,0.017552381,0.037057143,66.06970476,128,220539,0.109,0,238
25,25013,41.185455,0.82728183,0.11245455,0.037018184,0.19853637,56.11874545,129,170086,0.086000003,1,373
8,8059,40.295494,0.92059457,0.011594594,0.036432434,0.14763963,78.5905045,130,163007,0.068999998,0,203
31,31109,35.237392,0.89766085,0.027495652,0.039791305,0.048626088,61.98477391,131,256169,0.082999997,1,341
34,34021,41.8354,0.65998232,0.16767256,0.14638938,0.13307965,96.50381416,131,231883,0.035,1,472
8,8041,39.406506,0.8289187,0.075626016,0.026121952,0.14713821,63.22833333,132,262972,0.089000002,0,117
13,13089,37.176147,0.46267891,0.40619266,0.10340367,0.1196055,70.35270642,133,236529,0.003,0,174
44,44007,39.183334,0.77935088,0.098824561,0.062912278,0.13557895,58.80810526,135,163992,0.055,0,254
19,19153,36.780834,0.85593331,0.064033337,0.048266668,0.053100001,68.179725,137,308236,0.048999999,1,298
48,48491,36.590435,0.81117392,0.083878264,0.071252175,0.28618261,78.84721739,139,276394,0.12,0,355
12,12021,55.505207,0.90568751,0.070749998,0.011687499,0.19697917,74.275375,140,208932,0.085000001,0,27
24,24003,41.146297,0.75655556,0.15630555,0.05415741,0.066833332,96.59125926,140,257892,0.052999999,1,415
25,25005,43.263908,0.8990376,0.033225562,0.024744362,0.068225563,66.96292481,140,209425,0.097999997,1,25
36,36005,35.936844,0.27131578,0.49742982,0.12582456,0.50733334,43.01339474,140,143188,0,1,453
17,17089,41.120167,0.84565544,0.083924368,0.047159664,0.20394118,88.21708403,141,304850,0.035999998,0,297
22,22033,37.067215,0.55627048,0.3862623,0.031270493,0.048147541,61.99832787,141,249463,0.068999998,1,135
34,34017,36.273075,0.60963076,0.10868461,0.23790769,0.40183076,81.15591538,142,233436,0,0,271
24,24033,39.024059,0.22142857,0.66607517,0.068646617,0.18921804,85.82591729,143,267258,0.02,0,179
39,39153,41.851784,0.82037503,0.11559822,0.029839287,0.020839285,63.1093125,144,182300,0.039000001,1,339
48,48157,39.522125,0.50596458,0.17577876,0.29126549,0.20797345,110.6606195,144,1026651,0.055,1,563
25,25023,43.228573,0.87184125,0.073246032,0.010619048,0.030761905,82.81373016,145,211742,0.103,0,247
42,42045,41.976273,0.78676271,0.12051695,0.064542376,0.033838984,83.75904237,145,167307,0.005,1,300
18,18089,41.776642,0.72559851,0.22945985,0.020401459,0.16710219,61.82014599,146,286560,0.039999999,0,76
48,48215,33.821804,0.7296316,0.041962404,0.13977444,0.86128569,42.37280451,147,346860,0.050999999,1,409
8,8005,38.523201,0.75944799,0.099976003,0.090847999,0.15316799,81.06888,148,215103,0.016000001,1,524
47,47093,38.664227,0.89064229,0.065886177,0.022439025,0.040333334,61.02391057,148,249915,0.109,1,100
45,45045,38.750393,0.77141732,0.17988977,0.027007874,0.092047244,62.32430709,149,266956,0.126,1,393
48,48339,38.99115,0.85041595,0.079893805,0.044725664,0.20335399,88.91758407,151,441047,0.227,0,373
4,4019,44.599998,0.82274401,0.051224001,0.053888001,0.267272,56.649712,153,242565,0.075000003,0,138
36,36055,40.526051,0.79818487,0.12305042,0.052983195,0.078563027,65.1870084,154,194352,0.064000003,1,333
42,42029,38.486259,0.8498702,0.057526719,0.07359542,0.10057252,97.49153435,154,283656,0.133,0,377
34,34029,45.566429,0.92505711,0.028828571,0.028978571,0.08555714,75.71808571,155,263832,0.028999999,1,581
48,48121,36.664886,0.7542901,0.095007636,0.10164122,0.17396946,91.48748855,155,320324,0.068999998,1,224
53,53053,39.403877,0.72270542,0.081612401,0.079782948,0.091844961,59.0138062,156,213653,0.066,0,224
10,10003,39.223728,0.70316947,0.2042966,0.072737291,0.076398306,74.0599322,157,204114,0.046,1,44
55,55025,37.201389,0.8329097,0.063034721,0.070097223,0.065305553,72.28744444,158,374011,0.123,1,348
20,20173,37.835506,0.82015216,0.078978263,0.049427535,0.096043475,63.84618841,160,306210,0.077,1,183
41,41051,38.911335,0.80789334,0.066166669,0.060433332,0.10290667,56.39708667,161,248410,0.013,0,361
6,6081,39.884426,0.52463937,0.029040985,0.37615573,0.22490984,97.70714754,163,239859,0.018999999,1,240
6,6111,38.318584,0.79824781,0.032353982,0.11042478,0.39901769,70.25272566,163,246539,0.030999999,1,526
12,12115,54.065117,0.9196977,0.039170541,0.019341085,0.10051163,56.10993023,163,203037,0.043000001,1,612
55,55133,44.221054,0.91081202,0.020706767,0.050503761,0.042383458,84.60577444,163,193560,0.098999999,0,139
13,13067,38.541725,0.61925179,0.27225178,0.075323738,0.11940288,78.77102878,165,331473,0.002,0,91
34,34039,41.565067,0.60597944,0.24286987,0.095458902,0.2884863,80.95594521,170,210338,0,1,647
8,8031,38.419312,0.81069654,0.071034484,0.053372413,0.17110345,80.33155862,172,281236,0,0,77
12,12031,38.796551,0.69318622,0.21666896,0.054786205,0.087868966,61.06307586,172,412467,0.028999999,0,488
53,53061,38.561871,0.76045322,0.032517985,0.11568345,0.12520143,64.75076259,174,220356,0.108,1,212
17,17097,41.897469,0.79947466,0.076715186,0.098436706,0.15155697,98.17741772,176,340299,0.013,0,336
26,26099,42.263973,0.81895649,0.10902485,0.047080744,0.027254658,62.46147205,179,319124,0.028000001,1,317
42,42071,41.623528,0.90563399,0.039640523,0.034411766,0.097882353,64.34403268,179,300275,0.213,1,32
17,17197,39.890064,0.78382117,0.13699999,0.049629141,0.13787417,85.28019205,180,368194,0.039000001,0,284
29,29095,39.265244,0.79298782,0.14863415,0.022670733,0.067713417,61.02143293,180,256194,0.037999999,0,232
15,15003,41.370399,0.21017601,0.025087999,0.496144,0.090287998,73.705392,181,197994,0.009,1,284
31,31055,38.255173,0.85362756,0.076241381,0.028462069,0.10767587,74.99223448,181,189767,0.022,0,508
13,13135,37.935417,0.48653471,0.27675,0.19454861,0.18803473,73.93197917,184,478331,0.005,0,273
5,5119,38.302483,0.6346584,0.29811803,0.028627329,0.058335405,58.59285714,186,301433,0.123,0,352
